city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature
Euless,Texas,TX,Tarrant County,-0.784505038,0.062792742,-0.271824711,1.462952152,0.171089259,-0.16174038,-0.259778935,0.259778935,0.287594604,-0.344698663,0.344904242,-0.132290761,-0.256489784,0.086146591,-0.759184119,-0.227401261,-0.052020111,-0.664510209,-0.224597116,-0.721465884,0.647398172,0.205662729,0.453053087,0.694753451,0.404644722,-0.577976852,-0.737443021,-0.706192074,-0.405663127,0.567728198,-0.486922374,-0.241843582,-0.654853215,-0.010095519,-1.010010755,-0.178834435,-0.830887741,0.243515147,0.292103429,-0.488470698,-0.648932975,0.716541328,0.31048454,0.721765619,0.689091674,0.163299463,-0.071184924,0.650471991,-1.034390714,-0.715671265,0.260215345,0.211435994,-0.230411348,0.083423363,-0.74088664,-0.709361204,0.816167956,-0.700753808,-0.774339776,0.986701017,-0.271824711,0.856958579,-0.267134398,-0.178834435,0.986701017,-0.709361204,-0.700753808,0.689091674,0.169130566,0.567728198,-0.649779338,-0.096540583,-0.839009268
Grapevine,Texas,TX,Tarrant County,-0.768766529,0.063117352,-0.276560029,1.462952152,0.171089259,-0.577801819,-0.259778935,0.259778935,0.287594604,-0.344698663,0.344904242,-0.132290761,-0.256489784,0.086146591,-0.759184119,-0.227401261,-0.052020111,-0.664510209,-0.224597116,-0.721465884,0.647398172,0.205662729,0.453053087,0.694753451,0.404644722,-0.577976852,-0.737443021,-0.706192074,-0.405663127,0.567728198,-0.486922374,-0.241843582,-0.654853215,-0.010095519,-1.010010755,-0.178834435,-0.830887741,0.243515147,-0.190862997,-0.242681258,-0.207456471,0.716541328,0.31048454,0.721765619,0.689091674,0.163299463,-0.071184924,0.650471991,-1.034390714,-0.715671265,0.260215345,0.211435994,-0.230411348,0.083423363,-0.74088664,-0.709361204,0.816167956,-0.700753808,-0.722644507,0.986701017,-0.276560029,0.856958579,-0.267134398,-0.178834435,0.986701017,-0.709361204,-0.700753808,0.689091674,-0.220354914,0.567728198,-0.649779338,-0.096540583,-0.839009268
Columbus,Ohio,OH,Franklin County,0.560411805,0.894673518,1.807553273,0.912596207,-0.143155276,-0.034725904,-0.494795651,0.494795651,-0.973045873,0.457742187,0.870377227,-0.293150818,-0.300873724,-0.600089319,0.463601881,0.445118855,0.606509877,-0.504250465,0.594901182,-0.449725548,0.107421179,-1.165371981,0.015882011,0.543025271,-0.94208976,-0.283848523,0.010588841,-0.42885838,-0.340470589,0.261047281,0.1938769,-0.99224214,-0.654853215,-0.41620945,-0.901856141,-0.134382949,-0.698489892,-0.851551981,0.382683642,-0.552151735,-0.730404942,-0.630243302,0.437577085,-0.561739452,-0.673287717,-0.094417858,-0.628508785,0.578728808,-0.832847082,-0.586920349,-0.602201054,-0.564955864,0.28707647,-0.31467344,-0.733112498,-0.709361204,-0.451243729,0.498113582,0.679712964,0.375614661,1.807553273,0.001181354,0.656545394,-0.134382949,0.375614661,-0.709361204,0.498113582,-0.673287717,0.238740877,0.261047281,-0.231757644,0.574910735,-0.71285565
Huntersville,North Carolina,NC,Mecklenburg County,-0.302925514,1.01934143,-0.269597925,0.799477253,-0.237500336,-0.647244313,-1.2751696,1.2751696,-0.551005365,-0.364512017,1.645665238,-0.212720789,-0.197311198,-0.600089319,-0.253872472,-0.248417514,-0.189213859,0.083368597,0.736193992,-0.837926028,0.303776449,-0.602896203,-0.567012755,0.049908687,0.067961102,-0.169465284,-0.334656634,-0.613747509,1.158957792,1.416998429,-1.167721649,-0.761350276,-0.654853215,-0.064806183,-0.720905153,0.446605774,-0.344005327,-0.009192652,-1.154715641,-1.005562391,-0.782166847,0.263933378,1.198660237,0.275329073,0.245526291,-0.236156911,-0.185383784,0.223781066,-1.093527964,0.171165365,-0.478348372,-1.048522234,-0.839589095,-1.355835257,-0.767194207,-0.709361204,-0.55375567,0.627162758,-0.990138195,-0.611537178,-0.269597925,0.832977349,0.82544696,0.446605774,-0.611537178,-0.709361204,0.627162758,0.245526291,-1.242691268,1.416998429,-0.218273073,-0.206700565,-0.572182724
San Francisco,California,CA,San Francisco County,0.140089951,-1.43413702,1.765528561,-1.020038185,-0.310675353,3.332938296,2.045953288,-2.045953288,-0.419460272,-0.716199057,-0.559598438,-0.212720789,4.004368408,0.429264545,0.934948431,-0.605693826,-1.149570093,-0.664510209,2.375190589,-0.60500574,-2.150664432,-1.72784776,-1.732802289,-5.399661769,-1.503229128,4.8797377,4.959107316,4.74803724,1.158957792,-0.022042796,-0.512137162,1.258953534,-0.654853215,2.194868468,0.845256849,3.545082319,1.317374137,1.464936175,-0.033554765,0.566249991,0.555530626,-0.100360825,-1.132187586,0.197202677,-0.388138542,-0.271819443,1.683771174,-1.87723687,0.291342009,-0.625427048,-0.111809454,-2.240412211,-1.510836938,-3.021566707,-0.89301378,-0.709361204,-2.268470986,2.204005502,2.249481637,1.304778393,1.765528561,1.072669643,1.204084652,3.545082319,1.304778393,-0.709361204,2.204005502,-0.388138542,0.080304674,-0.022042796,5.189039801,-1.030277573,1.385898123
Indianapolis,Indiana,IN,Marion County,0.520999563,0.708123152,1.752763468,-0.315418464,-0.278095692,-0.418736961,-1.184051516,1.184051516,-0.704474641,0.071381778,1.344164345,-0.212720789,-0.581972007,-0.600089319,0.158621136,1.096622717,1.347356115,0.724407575,-0.464794893,-0.139165165,0.549220537,-0.321658313,1.006803115,0.694753451,-0.212608582,-0.365550837,-0.392197546,-0.42885838,-1.122781048,1.228271711,-0.839929405,-1.107688072,-0.654853215,-1.164640886,-0.764582978,-0.773210594,-0.356818022,-0.535667233,-1.336618792,-0.508486837,0.464753325,-0.729596266,0.216269218,-0.628704934,-0.800020684,-0.256850291,-0.738050467,0.532095863,-0.687408073,0.725797749,0.187939171,0.386073731,1.529836602,0.398133815,-0.822136711,-0.709361204,-0.329616705,0.381571077,1.49723654,-0.987637848,1.752763468,0.411895752,-0.311195482,-0.773210594,-0.987637848,-0.709361204,0.381571077,-0.800020684,-1.310304883,1.228271711,-0.393572493,1.304064902,-0.625307213
Seattle,Washington,WA,King County,1.999476974,-1.42713725,1.449493042,1.732210428,0.228950316,1.085256885,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,1.764389349,0.746656983,1.449493042,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Bellevue,Washington,WA,King County,1.99457636,-1.417050735,-0.047003379,1.732210428,0.228950316,0.040651846,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,-0.028259448,0.746656983,-0.047003379,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Kent,Washington,WA,King County,1.955673028,-1.420556522,-0.086163668,1.732210428,0.228950316,-0.07567917,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,1.193624543,0.746656983,-0.086163668,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Renton,Washington,WA,King County,1.972580145,-1.419317102,-0.161711267,1.732210428,0.228950316,0.021065502,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,1.845254877,0.746656983,-0.161711267,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Federal Way,Washington,WA,King County,1.940669611,-1.427810078,-0.175210384,1.732210428,0.228950316,0.015723771,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,1.616118854,0.746656983,-0.175210384,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Kirkland,Washington,WA,King County,2.01385839,-1.420113872,-0.183314302,1.732210428,0.228950316,0.222864202,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,-0.796889039,0.746656983,-0.183314302,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Auburn,Washington,WA,King County,1.939689489,-1.42043258,-0.211849783,1.732210428,0.228950316,-0.342765685,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,1.652893175,0.746656983,-0.211849783,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Redmond,Washington,WA,King County,2.009862505,-1.414890603,-0.235415157,1.732210428,0.228950316,0.021065502,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,-0.140776834,0.746656983,-0.235415157,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Sammamish,Washington,WA,King County,1.995820362,-1.410446398,-0.250335363,1.732210428,0.228950316,-0.234744028,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,-1.675788473,0.746656983,-0.250335363,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Shoreline,Washington,WA,King County,2.024979013,-1.428211414,-0.272244859,1.732210428,0.228950316,0.149267029,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-1.336618792,-0.508486837,0.464753325,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,-0.500985822,0.746656983,-0.272244859,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-1.310304883,0.3318198,1.561690267,-1.014540433,0.318233147
Burien,Washington,WA,King County,1.972165478,-1.42802255,-0.285904621,1.732210428,0.228950316,0.201497281,0.907421778,-0.907421778,-0.737360914,0.304188691,-0.482069637,0.028569297,1.430099917,2.144854319,0.054123107,-0.92093763,-1.02609572,-0.878189869,1.810019349,-1.187306459,-1.954309161,-1.024753037,-0.858460139,-1.77082947,0.067961102,1.464580989,1.506652566,0.680476396,1.028572716,0.3318198,-0.310418859,-0.12639765,0.652987536,1.365122734,-0.677227328,1.830450724,-0.378172514,0.685753795,-0.28349678,0.090848957,0.233320443,-1.226361088,2.166820817,-0.885405949,-1.50761308,0.299557949,0.450775232,-0.703931177,-0.414864258,-0.946342365,-0.954575174,-1.655676217,-1.009232105,-1.178750185,-0.514273179,-0.709361204,-1.369108631,1.295881388,1.162949402,0.746656983,-0.285904621,0.342452191,1.42592379,1.830450724,0.746656983,-0.709361204,1.295881388,-1.50761308,-0.239069472,0.3318198,1.561690267,-1.014540433,0.318233147
Denver,Colorado,CO,Denver County,0.518172286,-0.397327055,1.384088316,-0.905395349,-0.39063692,0.113061968,0.954912918,-0.954912918,0.413658652,-0.082171718,-0.206411677,0.028569297,-0.493204128,-0.256971364,0.260659226,0.108858797,0.414438631,-1.145289442,1.117684579,-0.488545596,-1.168888079,-0.181039369,-1.091618045,-0.898392437,-0.77374795,0.435131837,1.103866179,1.235143784,1.745690637,0.685682397,-0.612996314,-0.299566548,-0.654853215,-0.169194393,0.015378179,0.878383075,0.057459119,-0.114487568,-0.180028183,0.717323947,0.852417655,-0.906223759,-1.210700355,-1.331842495,-0.472627187,-0.388270905,-0.075638435,-0.102250453,-0.828781963,-1.009410718,0.069452109,-1.315639083,-1.075421599,-1.970406931,-0.89301378,-0.709361204,-1.570754354,1.417381666,0.437724197,-0.960311873,1.384088316,0.521788055,0.624005952,0.878383075,-0.960311873,-0.709361204,1.417381666,-0.472627187,-0.022855922,0.685682397,0.617770314,0.344099345,-0.249172893
Boston,Massachusetts,MA,Suffolk County,1.000072235,1.597034938,1.298548602,0.090637551,-0.346645061,2.309700178,-0.933784599,0.933784599,-0.035787083,-0.483392143,0.741162558,-0.212720789,0.261322843,-0.600089319,-0.037377714,1.05459021,1.155284868,0.243628342,1.032908893,1.491276849,-1.708865073,-1.235681453,-1.208196999,-4.552512765,-1.671570938,4.667311685,6.225007391,1.327588348,-1.187973587,1.110317512,-0.638211102,-1.223134004,-0.654853215,-0.094416615,-0.244608874,0.753606973,0.100168103,1.022697527,0.68569557,1.847997383,1.124478057,-0.806870794,0.340417533,-0.651026762,-0.92675365,-0.344549961,1.119902607,0.852034363,-0.789369084,0.18231917,0.332520171,-1.010095173,-0.215756166,-1.799273095,-0.884263424,-0.709361204,-1.75673011,1.826747776,-0.38127427,0.02735392,1.298548602,1.089003814,0.307427929,0.753606973,0.02735392,-0.709361204,1.826747776,-0.92675365,0.982485963,1.110317512,5.310400938,1.146693499,-0.881612136
Revere,Massachusetts,MA,Suffolk County,1.018996142,1.601815557,-0.282017013,0.090637551,-0.346645061,1.158260533,-0.933784599,0.933784599,-0.035787083,-0.483392143,0.741162558,-0.212720789,0.261322843,-0.600089319,-0.037377714,1.05459021,1.155284868,0.243628342,1.032908893,1.491276849,-1.708865073,-1.235681453,-1.208196999,-4.552512765,-1.671570938,4.667311685,6.225007391,1.327588348,-1.187973587,1.110317512,-0.638211102,-1.223134004,-0.654853215,-0.094416615,-0.244608874,0.753606973,0.100168103,1.022697527,1.074967236,0.138532994,-0.375675853,-0.806870794,0.340417533,-0.651026762,-0.92675365,-0.344549961,1.119902607,0.852034363,-0.789369084,0.18231917,0.332520171,-1.010095173,-0.215756166,-1.799273095,-0.884263424,-0.709361204,-1.75673011,1.826747776,-0.570489902,0.02735392,-0.282017013,1.089003814,0.307427929,0.753606973,0.02735392,-0.709361204,1.826747776,-0.92675365,1.00093779,1.110317512,5.310400938,1.146693499,-0.881612136
El Paso,Texas,TX,El Paso County,-0.973536781,-0.489103131,1.271678885,1.445486117,-0.323344671,-0.367100234,-0.192173169,0.192173169,3.247359203,-2.122947214,-0.740498974,-0.132290761,-0.848275644,-0.256971364,-1.691985458,1.495931536,1.429672364,0.190208427,-1.143000381,1.10307637,1.530996889,0.240817465,0.423908348,0.340721031,0.853556217,-0.430912688,-0.277115721,0.310698137,-0.927203434,-1.55544738,1.580690237,0.16221718,-0.654853215,-1.270859322,-0.556593336,-1.596472914,-0.783907859,-0.514608249,1.840819877,-0.304848801,-0.82250352,0.650306018,-1.278908323,0.230685418,1.027046251,-0.373347659,0.802173146,1.508021628,-0.710549342,0.176064988,1.734331716,1.133658923,-0.633033116,0.096368319,-0.636237027,0.660507127,-1.058677946,1.097801356,-0.767009782,0.565632049,1.271678885,-1.49201523,-1.640806062,-1.596472914,0.565632049,0.660507127,1.097801356,1.027046251,1.608071018,-1.55544738,-0.420541635,1.466682018,-1.296476358
