,city,state_name_x,state_id,lat,lng,city_population,county_fips,county,county_population,density,timezone,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,wikipedia_summary,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,state_name_y
606,Kissimmee,Florida,FL,28.3042,-81.4164,72717,12097,Osceola County,325168,1349,America/New_York,49.271761100000006,50.728238899999994,51.6,34.2,9.2,0.2,2.4,0.1,66.286658,17.8,26.7,6.6,24.8,25.9,28.2,10.0,11.2,81.4,11.6,1.3,0.5,1.6,3.5,86.0,10.3,3.6,0.1,47343,1259,20165,468,32.2,4107.415244,54.74093392,1.3327343520000001,74.9,56.16,65.0,84.8,"Kissimmee ( (listen) ki-SIM-ee) is the largest city and county seat of Osceola County, Florida, United States. As of the 2010 United States Census, the population was 59,682. It is a Principal City of the Orlando-Kissimmee-Sanford, Florida, Metropolitan Statistical Area, which had a 2010 population of 2,134,411.


== History ==

This area was originally named Allendale, after Confederate Major J. H. Allen who operated the first cargo steamboat along the Kissimmee River – the Mary Belle.",207525,19.16739859,41.85798270000001,12.58037838,8.316231343,14.29267045,81.3234701,9.916295812000001,77.05223191,7.821054395,1,35.87649601,60.95174244,0.083825438,4457.38198,FL
607,Jacksonville,North Carolina,NC,34.7288,-77.3941,72436,37133,Onslow County,192685,574,America/New_York,55.658198600000006,44.341801399999994,12.2,66.8,13.7,0.4,2.1,0.2,74.10903809999999,14.1,19.4,10.6,29.5,22.6,26.7,12.1,9.1,70.9,13.4,0.3,8.0,1.9,5.5,67.5,26.0,6.2,0.3,48162,1509,23141,551,21.4,2724.264048,25.96217588,0.952997779,64.3,61.79,54.4,74.2,"Jacksonville is a city in Onslow County, North Carolina, United States. As of the 2010 United States census, the population was 70,145, which makes Jacksonville the 14th-largest city in North Carolina. Jacksonville is the principal city of Onslow County and is included in the Jacksonville, North Carolina metropolitan area. In 2014, Forbes magazine ranked Jacksonville as the fifth-fastest growing small city in the United States.",135385,4.002584049,57.37503701,8.536513149,11.76361642,9.018363138,80.48441036,7.696910977000001,79.20323721,26.34891884,3,64.97243371,30.65371489,0.051374355,3154.772454,NC
608,Waukesha,Wisconsin,WI,43.0087,-88.2464,72299,55133,Waukesha County,396731,1093,America/Chicago,49.1211929,50.8788071,4.6,89.2,1.5,0.2,3.2,0.0,75.82341690000001,5.0,6.0,3.3,45.6,13.0,24.3,6.4,10.7,86.9,6.2,0.6,1.2,0.8,4.4,87.4,8.4,4.1,0.1,81140,900,42094,544,24.0,1817.110583,55.66729648,3.063506261,47.4,37.95,38.1,56.6,"Waukesha () is a city in and the county seat of Waukesha County, Wisconsin, United States. It is part of the Milwaukee metropolitan area. Its population was 70,718 at the 2010 census. The city is adjacent to the Village of Waukesha.",298750,4.902409598999999,34.96435048,16.4928663,3.6657740960000003,4.116150006,58.37656437,3.282885977,58.39156707,9.860448177,1,59.62174011,33.13225291,0.033200346,5471.475375999999,WI
609,Frederick,Maryland,MD,39.4336,-77.4141,72244,24021,Frederick County,246105,1172,America/New_York,49.289937200000004,50.710062799999996,8.8,74.8,8.8,0.2,4.5,0.1,71.72182600000001,7.2,9.1,5.1,46.1,15.5,22.3,8.8,7.4,78.1,9.6,2.9,2.1,1.2,6.1,73.9,20.6,5.3,0.2,88502,1557,39566,564,35.0,3552.1513950000003,207.6003584,5.844355583,54.9,42.33,45.2,64.6,"Frederick is a city in, and the county seat, of Frederick County, Maryland. It is part of the Baltimore–Washington Metropolitan Area. Frederick has long been an important crossroads, located at the intersection of a major north–south Indian trail and east–west routes to the Chesapeake Bay, both at Baltimore and what became Washington, D.C. and across the Appalachian mountains to the Ohio River watershed. It is a part of the Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area, which is part of a greater Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area.",174250,9.896288993999999,38.79695233,12.8556466,5.263041686,7.444837768999999,60.2636293,5.940997731,58.87764914,25.20770401,1,47.36109232,44.974020700000004,0.045588618,4609.6298719999995,MD
610,Albany,Georgia,GA,31.5776,-84.1762,72130,13095,Dougherty County,91522,505,America/New_York,46.3025284,53.6974716,2.6,26.2,68.4,0.1,0.8,0.0,73.80192740000001,30.5,45.7,15.8,30.3,22.3,22.9,7.9,16.6,77.5,12.7,2.2,2.5,0.8,4.4,72.3,23.6,4.0,0.1,34541,1950,20292,692,18.9,1816.413282,7.523605312000001,0.414201183,68.4,60.91,57.8,79.0,"Albany ( AW-bə-nee) is a city in the U.S. state of Georgia. Located on the Flint River, it is the seat of Dougherty County, and is the sole incorporated city in that county. Located in southwest Georgia, it is the principal city of the Albany, Georgia metropolitan area. The population was 77,434 at the 2010 U.S. Census, making it the eighth-largest city in the state.",68025,2.356865888,44.0331001,13.478326800000001,17.02536972,17.83994773,80.23419768,11.89981348,71.75059952,13.95971025,3,30.01730865,68.38677502,0.114468463,3552.7986960000003,GA
611,Lafayette,Indiana,IN,40.399,-86.8594,71721,18157,Tippecanoe County,186081,942,America/Indiana/Indianapolis,51.04873679999999,48.95126320000001,8.1,77.0,4.7,0.1,8.0,0.0,70.9132045,20.9,19.1,5.2,39.2,17.7,20.6,6.7,15.8,74.1,10.6,3.1,6.7,2.3,3.2,79.5,16.8,3.5,0.2,50486,996,25481,644,17.7,1816.413282,7.523605312000001,0.414201183,52.0,36.1,42.2,61.9,"Lafayette ( LAH-fee-ET, LAF-ee-ET) is a city in and the county seat of Tippecanoe County, Indiana, United States, located 63 miles (101 km) northwest of Indianapolis and 105 miles (169 km) southeast of Chicago. West Lafayette, on the other side of the Wabash River, is home to Purdue University, which contributes significantly to both communities. Together, Lafayette and West Lafayette form the core of the Lafayette, Indiana Metropolitan Statistical Area.
According to the 2010 United States Census, the population of Lafayette was 67,140, a 19% increase from 56,397 in 2000.",130720,11.01217577,52.92289405,10.24498765,6.173974615,9.26073053,64.7228236,6.896675565,65.32747537,14.50109966,3,49.21698792,43.64072623,0.09976089999999999,2505.864943,IN
612,Gulfport,Mississippi,MS,30.4271,-89.0703,71705,28047,Harrison County,200491,497,America/Chicago,49.3428633,50.6571367,5.3,64.6,24.0,0.5,3.0,0.0,73.4716272,20.5,31.7,9.4,28.6,23.9,24.6,11.7,11.2,82.7,8.5,0.9,4.3,1.2,2.4,75.4,18.8,5.5,0.2,44684,1105,23127,443,22.7,2203.797857,44.61505572,2.0244622519999997,67.7,60.55,58.7,76.7,"Gulfport is the second-largest city in Mississippi after the state capital, Jackson. Along with Biloxi, Gulfport is the other county seat of Harrison County and the larger of the two principal cities of the Gulfport-Biloxi, Mississippi Metropolitan Statistical Area, which is included in the Gulfport-Biloxi-Pascagoula, Mississippi Combined Statistical Area. As of the 2010 census, the city of Gulfport had a total population of 67,793, with nearly 400,000 in the metro area as of 2018.  It is also home to the US Navy Atlantic Fleet Seabees.",145875,4.375283275,41.96958251,13.26685803,9.63973053,13.560392499999999,78.48637491,11.10803171,76.1598581,22.84492665,2,63.73730513,33.43547139,0.105009899,2907.18661,MS
613,Decatur,Illinois,IL,39.8556,-88.9337,70746,17115,Macon County,107587,645,America/Chicago,47.8115386,52.1884614,2.2,76.7,13.9,0.3,1.1,0.0,76.58639050000001,16.6,25.8,9.2,32.0,20.2,23.3,8.4,16.1,83.0,9.5,1.5,1.8,1.0,3.2,82.5,12.4,4.9,0.2,49052,1793,28280,760,17.9,3300.620804,67.30133868,2.039050914,52.8,42.16,43.2,62.4,"Decatur  is the largest city and the county seat of Macon County in the U.S. state of Illinois, with a population of 76,122 as of the 2010 Census. The city was founded in 1829 and is situated along the Sangamon River and Lake Decatur in Central Illinois.  Decatur's estimated population for 2019 was 70,746. Decatur is the thirteenth-most populous city in Illinois, and the state's sixth-most populous city outside the Chicago metropolitan area.",82940,2.270211431,37.68218885,17.75118999,10.10798174,10.38440247,77.19374046,8.220442335,75.91548832,15.26162791,3,55.90095714,38.16687474,0.07077647299999999,5174.610016,IL
614,Greenville,South Carolina,SC,34.8353,-82.3647,70635,45045,Greenville County,490332,920,America/New_York,48.5403767,51.4596233,8.8,69.0,18.0,0.2,2.2,0.1,72.1056345,13.5,19.3,5.5,37.9,16.4,23.8,7.0,14.8,83.4,9.2,0.4,1.4,1.1,4.4,85.5,9.6,4.8,0.1,53739,834,29132,426,22.2,3952.384029,46.03307921,1.1646914590000002,61.3,76.51,51.3,71.2,"Greenville (; locally ) is a city in and the seat of Greenville County, South Carolina, United States. The city's mayor is Knox H. White, who has been in that position since December 1995. With an estimated population of 70,635 as of 2019, it is the sixth-largest city in the state. The population of the surrounding area was 400,492 as of 2010, making it the third-largest urban area in South Carolina as well as the fastest growing.",347080,7.846268387,39.54698449,14.28396631,6.398613117000001,13.11150558,67.11784176,8.984510193,61.86595197,12.60568453,2,59.41114958,34.61668952,0.09952230599999999,2871.8888859999997,SC
615,Bowling Green,Kentucky,KY,36.9719,-86.4373,70543,21227,Warren County,123824,690,America/Chicago,48.9533531,51.0466469,5.1,79.6,9.2,0.4,3.3,0.2,72.67250290000001,18.0,23.2,5.6,32.5,17.5,25.4,7.1,17.5,81.2,11.4,0.3,3.2,1.0,2.9,81.1,14.3,4.5,0.1,49508,2374,25840,815,20.2,1193.161489,60.66922826,5.084745763,58.7,70.36,47.9,69.4,"Bowling Green is a home rule-class city and the county seat of Warren County, Kentucky, United States. As of 2019, its population of 70,543 made it the third-most-populous city in the state, after Louisville and Lexington; its metropolitan area, which is the fourth largest in the state after Louisville, Lexington, and Northern Kentucky, had an estimated population of 179,240; and the combined statistical area it shares with Glasgow has an estimated population of 233,560.Founded by pioneers in 1798, Bowling Green was the provisional capital of Confederate Kentucky during the American Civil War. The city was the subject of the 1967 Everly Brothers song ""Bowling Green"".
In the 21st century, it is the location of numerous manufacturers, including General Motors and Fruit of the Loom.",87950,9.255282243,46.26567327,11.93646441,6.794344185,12.30144675,70.94379206,9.755109317999999,68.62611627,31.18496907,3,59.17571305,35.01465307,0.10261105699999999,2832.519029,KY
616,Broomfield,Colorado,CO,39.9541,-105.0527,70465,8014,Broomfield County,64283,824,America/Denver,49.6554299,50.3445701,12.1,77.6,1.0,0.3,6.4,0.0,71.79503129999999,5.2,4.7,4.0,53.3,12.0,22.0,5.9,6.8,77.9,6.4,3.6,1.1,1.8,9.3,80.3,13.6,6.0,0.1,85639,2394,43736,1707,27.9,943.6961789999999,47.55886746,5.039637599,51.4,13.17,36.9,66.0,"Broomfield is a consolidated city-county in the U.S. state of Colorado.  Broomfield has a consolidated city-county government which operates under Article XX, Sections 10-13 of the Constitution of the State of Colorado.  The city is a part of the Denver-Aurora-Lakewood, CO Metropolitan Statistical Area. Its population was 55,889 at the 2010 United States Census., making it the 16th most populous municipality and the 13th most populous county in Colorado.",44905,8.816794504,39.24482378,11.92172813,4.5182781,3.947926985,47.54256875,1.877716604,44.49724717,0.583299039,1,38.11987583,52.35214519,0.038148119,3810.4034020000004,CO
617,Canton,Ohio,OH,40.8075,-81.3677,70447,39151,Stark County,374273,1040,America/New_York,48.5669551,51.4330449,1.9,86.8,7.1,0.1,0.8,0.0,77.30373279999999,14.0,21.5,6.7,32.2,18.7,23.9,8.4,16.8,85.1,8.0,1.3,1.6,0.7,3.3,84.8,10.0,5.1,0.1,50117,834,27401,464,21.8,2154.454846,59.45560288,2.759658806,52.3,38.8,42.1,62.5,"Canton () is a city in and the county seat of Stark County, Ohio, United States. It is located approximately 60 miles (97 km) south of Cleveland and 20 miles (32 km) south of Akron in Northeast Ohio. The city lies on the edge of Ohio's extensive Amish country, particularly in Holmes and Wayne counties to the city's west and southwest. Canton is the largest municipality in the Canton-Massillon, OH Metropolitan Statistical Area, which includes all of Stark and Carroll counties.",289275,2.061041408,36.74198558,17.70590401,7.570743744,9.565082984,77.3684719,8.961775861,76.67292353,13.53005703,2,56.14503621,38.88746227,0.11817891900000001,4213.811775,OH
618,Wilmington,Delaware,DE,39.7415,-75.5413,70166,10003,New Castle County,555036,2484,America/New_York,48.4325341,51.5674659,9.6,58.5,24.1,0.2,5.4,0.0,72.72357109999999,11.9,15.9,6.5,43.9,17.0,23.4,7.1,8.7,80.5,7.7,4.0,2.4,1.1,4.2,84.7,12.0,3.2,0.1,68336,1106,34541,543,25.7,1427.059571,26.33992615,1.8457481869999999,56.2,49.98,46.7,65.6,"Wilmington (Lenape: Paxahakink / Pakehakink) is the largest and most populous city in the U.S. state of Delaware. The city was built on the site of Fort Christina, the first Swedish settlement in North America. It lies at the confluence of the Christina River and Brandywine River, near where the Christina flows into the Delaware River. It is the county seat of New Castle County and one of the major cities in the Delaware Valley metropolitan area.",400920,10.612014199999999,39.80655692,13.78829957,6.90392783,9.539103601,64.57076579,6.170595857,61.44176889,4.6024078930000005,1,32.59448685,62.09016315,0.10598240800000001,3756.658868,DE
619,Davis,California,CA,38.5552,-121.7365,69413,6113,Yolo County,212605,2710,America/Los_Angeles,48.7368594,51.2631406,31.4,47.5,2.2,0.3,13.6,0.4,67.235954,19.4,16.3,7.2,44.2,18.7,18.8,9.0,9.3,67.0,11.4,3.9,3.3,9.4,5.0,66.7,27.1,6.2,0.0,61621,1733,30615,679,23.2,1427.059571,26.33992615,1.8457481869999999,63.6,11.54,49.7,77.5,"Davis, known prior to 1907 as Davisville, is a city in the U.S. state of California and the most populous city in Yolo County. It had a population of 65,622 in 2010, not including the on-campus population of the University of California, Davis, which was over 9,400 (not including students' families) in 2016. As of 2019, there were 38,369 students enrolled at the university.


== History ==
Davis sits on land that originally belonged to the Indigenous Patwin, a southern branch of Wintun people, who were killed or forced from their lands by the 1830s as part of the California Genocide through a combination of mass murders, smallpox and other diseases, and both Mexican and American systems of Indigenous slavery.",140945,22.16090923,48.6791211,11.34205493,7.949429662000001,14.361327900000001,59.97562133,4.755641598,50.57856858,6.929583916,1,25.26373493,66.6975271,0.052809022000000004,5221.843083,CA
620,Woodland,California,CA,38.6712,-121.75,60548,6113,Yolo County,212605,1527,America/Los_Angeles,48.7368594,51.2631406,31.4,47.5,2.2,0.3,13.6,0.4,67.235954,19.4,16.3,7.2,44.2,18.7,18.8,9.0,9.3,67.0,11.4,3.9,3.3,9.4,5.0,66.7,27.1,6.2,0.0,61621,1733,30615,679,23.2,1427.059571,26.33992615,1.8457481869999999,63.6,11.54,49.7,77.5,"Woodland is a city in and the county seat of Yolo County, California, located approximately 15 miles (24 km) northwest of Sacramento, and is a part of the Sacramento - Arden-Arcade - Roseville Metropolitan Statistical Area. The population was 55,468 at the 2010 census.
Woodland's origins trace back to 1850 when California gained its statehood and Yolo County was established. Since the town started growing in population and resources, it has not stopped.",140945,22.16090923,48.6791211,11.34205493,7.949429662000001,14.361327900000001,59.97562133,4.755641598,50.57856858,6.929583916,1,25.26373493,66.6975271,0.06693029,5221.843083,CA
621,West Sacramento,California,CA,38.5557,-121.5504,53519,6113,Yolo County,212605,962,America/Los_Angeles,48.7368594,51.2631406,31.4,47.5,2.2,0.3,13.6,0.4,67.235954,19.4,16.3,7.2,44.2,18.7,18.8,9.0,9.3,67.0,11.4,3.9,3.3,9.4,5.0,66.7,27.1,6.2,0.0,61621,1733,30615,679,23.2,3440.6577780000002,30.73731125,0.893355667,63.6,11.54,49.7,77.5,"West Sacramento (also known as West Sac) is a city in Yolo County, California. The city is separated from Sacramento by the Sacramento River which also separates Sacramento and Yolo counties. It is a fast-growing community; the population was 48,744 at the 2010 census, up from 31,615 at the 2000 census. The traditional industrial center of the region since the Gold Rush era, West Sacramento is home to a diverse economy and is one of the area's top four employment centers.",140945,22.16090923,48.6791211,11.34205493,7.949429662000001,14.361327900000001,59.97562133,4.755641598,50.57856858,6.929583916,1,25.26373493,66.6975271,0.061400175,5221.843083,CA
622,Dothan,Alabama,AL,31.2335,-85.4069,68941,1069,Houston County,104108,296,America/Chicago,47.9357974,52.0642026,3.2,67.2,26.5,0.3,0.8,0.0,75.3890191,18.5,29.5,7.6,31.1,18.6,25.7,10.2,14.3,89.2,6.9,0.1,0.7,0.8,2.3,81.9,12.1,5.8,0.2,42803,919,24781,391,21.3,2518.8498649999997,8.790092589,0.34897247,68.9,71.11,58.2,79.6,"Dothan  is a city in Dale, Henry, and Houston counties in the U.S. state of Alabama. It is the county seat of Houston County and the seventh largest city in Alabama, with a population of 65,496 at the 2010 census. It is near the state's southeastern corner, approximately 20 miles (32 km) west of the Georgia state line and 16 miles (26 km) north of Florida. It is named after the biblical city where Joseph's brothers threw him into a cistern and sold him into slavery in Egypt.Dothan is the principal city of the Dothan, Alabama metropolitan area, which encompasses all of Geneva, Henry, and Houston counties; the small portion in Dale County is part of the Ozark Micropolitan Statistical Area.",78085,2.316851315,38.3979363,16.04855089,8.069254984,15.09615249,78.98209769,11.07884965,75.15406494,33.80405133,3,72.06547996,25.0099674,0.06690145900000001,1378.490384,AL
623,Eau Claire,Wisconsin,WI,44.8199,-91.4949,68802,55035,Eau Claire County,102388,812,America/Chicago,49.196194899999995,50.803805100000005,2.3,90.6,0.8,0.4,3.5,0.4,78.0316053,14.5,13.4,4.0,34.5,18.9,24.8,6.6,15.3,80.0,8.2,0.9,3.8,1.3,6.0,81.7,12.9,5.3,0.2,52178,1737,27780,705,18.4,2983.047617,40.50464016,1.357827476,44.8,35.33,35.1,54.6,"Eau Claire () is a city in Chippewa and Eau Claire counties in the west-central part of the U.S. state of Wisconsin. Located almost entirely in Eau Claire County, for which it is the county seat, the city had a population of 65,883 at the 2010 census, making it the state's ninth-largest city.  Eau Claire is the principal city of the Eau Claire, Wisconsin Metropolitan Statistical Area, which is a part of the Eau Claire-Menomonie Combined Statistical Area.


== Name origin ==
Eau Claire took its name from Eau Claire County.",79570,3.3157682989999997,44.53864798,13.87147105,4.828987703999999,6.868874089,69.24949736,5.7494072339999995,69.01306607,23.00072922,3,42.47244238,49.72943427,0.052493900999999996,4684.474287,WI
624,Rogers,Arkansas,AR,36.3172,-94.1526,68669,5007,Benton County,251823,685,America/Chicago,49.491904999999996,50.508095000000004,16.3,74.2,1.6,1.4,3.7,0.5,65.8323505,10.5,14.5,3.1,37.6,13.4,26.0,8.7,14.4,85.3,8.5,0.1,1.6,0.8,3.7,86.0,8.2,5.7,0.1,61271,1146,30611,679,19.9,2983.047617,40.50464016,1.357827476,58.2,56.91,47.4,68.9,"Rogers is a city in Benton County, Arkansas. Located in the Ozarks, it is part of the Northwest Arkansas region, one of the fastest growing metro areas in the country. Rogers was the location of the first Walmart store, whose corporate headquarters is located in neighboring Bentonville. Daisy Outdoor Products, known for its air rifles, has both its headquarters and its Airgun Museum in Rogers.",162105,11.2440923,42.16473447,12.78386501,3.44228007,12.76633266,69.27703635,7.79895464,68.26325933,25.16004861,2,62.86767744,28.92361398,0.070567822,2904.852779,AR
625,Castle Rock,Colorado,CO,39.3763,-104.8535,68484,8035,Douglas County,320940,771,America/Denver,49.7924846,50.2075154,8.3,83.3,1.1,0.1,4.4,0.1,69.31357890000001,3.6,3.8,3.3,53.7,11.6,25.0,4.6,5.0,78.0,6.7,1.9,1.0,1.4,11.0,83.3,11.6,5.1,0.1,111154,1484,48725,653,27.6,1039.135041,19.62983735,1.889055472,47.1,13.24,32.7,61.5,"Castle Rock is a home-rule municipality that is the county seat of Douglas County, Colorado, United States. The most-populous municipality of the county, it had  48,231 resdents at the 2010 United States Census, with an estimated population of 64,484 as of 2019. It is named for the prominent, castle tower-shaped butte near the center of town. Midway between Denver and Colorado Springs, Castle Rock is part of the Denver metropolitan area and the Front Range Urban Corridor.",216345,7.128673171,39.77208358,9.886137259,3.583526893,2.083343582,42.4736446,1.4268298959999999,41.89087871,10.28742578,1,54.70589176,36.61726196,0.030451133999999998,3633.490933,CO
626,Parker,Colorado,CO,39.5084,-104.7753,57706,8035,Douglas County,320940,1003,America/Denver,49.7924846,50.2075154,8.3,83.3,1.1,0.1,4.4,0.1,69.31357890000001,3.6,3.8,3.3,53.7,11.6,25.0,4.6,5.0,78.0,6.7,1.9,1.0,1.4,11.0,83.3,11.6,5.1,0.1,111154,1484,48725,653,27.6,3280.103026,21.24919511,0.647820966,47.1,13.24,32.7,61.5,"Parker is a home rule municipality in Douglas County, Colorado, United States. As a self-declared ""town"" under the Home Rule statutes, Parker is the second most populous town in the county; Castle Rock is the most populous (the community of Highlands Ranch, with a population of over 96,000, is an unincorporated CDP). In recent years, Parker has become a commuter town at the southeasternmost corner of the Denver metropolitan area. As of the 2010 census the town population was 45,297; the estimated population in 2019 was 57,706.",216345,7.128673171,39.77208358,9.886137259,3.583526893,2.083343582,42.4736446,1.4268298959999999,41.89087871,10.28742578,1,54.70589176,36.61726196,0.021424231000000002,3633.490933,CO
627,St. Cloud,Minnesota,MN,45.5339,-94.1718,68462,27145,Stearns County,155300,660,America/Chicago,50.3065035,49.6934965,3.2,87.8,5.0,0.3,2.1,0.0,73.9581455,13.1,15.3,4.5,32.7,17.9,24.0,8.8,16.6,79.5,7.5,1.3,4.6,1.3,5.8,83.2,11.1,5.5,0.2,59564,1137,29148,492,20.4,3039.825614,89.10245191,2.9311698510000004,43.0,27.89,33.4,52.6,"St. Cloud is a city in the U.S. state of Minnesota and the largest population center in the state's central region. Its population is 68,462 according to the 2019 US census estimates, making it Minnesota's tenth largest city. St.",114350,5.587624706000001,44.80642453,13.32153246,4.759483372,7.919701847000001,74.05132983,6.173899112000001,73.50315847,36.93325898,3,59.82636446,32.133882799999995,0.101912839,3507.8005829999997,MN
628,Bossier City,Louisiana,LA,32.5227,-93.6666,68159,22015,Bossier Parish,125698,605,America/Chicago,49.4948209,50.5051791,6.5,67.6,21.6,0.5,1.5,0.1,72.75772090000001,16.4,22.9,5.8,37.0,17.5,24.1,11.4,9.9,86.9,7.0,0.3,1.4,1.4,3.0,76.0,18.8,5.0,0.1,52145,2315,27235,825,21.7,2330.06607,82.7561254,3.551664326,65.7,66.24,55.5,76.0,"Bossier City ( BOH-zhər) is a city in Bossier Parish, which is located in the northwestern region of the U.S. state of Louisiana in the United States. It is the second most populous city in the Shreveport-Bossier City metropolitan statistical area. In 2019 it had a census-estimated population of 68,159, down from 68,222 in 2018. Bossier City is located on the eastern bank of the Red River and is closely tied economically and socially to its larger sister city Shreveport on the opposite bank.",90350,4.460391276,42.79506094,12.69483643,5.663329687999999,11.83967264,74.03308108,8.746355685,71.6240782,24.34197591,2,71.16433959,25.35909164,0.09408282300000001,2946.528347,LA
629,Conway,Arkansas,AR,35.0754,-92.4694,67638,5045,Faulkner County,121282,567,America/Chicago,48.9660461,51.0339539,4.0,80.6,11.4,0.3,1.3,0.1,74.3787207,16.3,16.6,5.1,36.0,17.4,25.1,10.4,11.1,83.5,9.7,0.1,1.9,1.4,3.4,78.3,16.0,5.6,0.1,50316,2016,25240,752,24.0,3844.765343,72.20216606,1.8779342719999998,60.5,64.64,50.1,70.9,"Conway is a city in the U.S. state of Arkansas and the county seat of Faulkner County, located in the state's most populous Metropolitan Statistical Area, Central Arkansas. Conway is unusual in that the majority of its residents do not commute out of the city to work. The city also serves as a regional shopping, educational, work, healthcare, sports, and cultural hub for Faulkner County and surrounding areas. Conway's growth can be attributed to its jobs in technology and higher education with its largest employers being Acxiom, the University of Central Arkansas, Hendrix College, Insight Enterprises, and many technology start up companies.",89725,2.870026657,46.99668651,11.25007266,5.8340478860000005,8.927005699,70.8858505,8.298822573999999,70.36946813,38.760299200000006,2,61.74595493,30.78039851,0.097560976,2288.080569,AR
630,Waterloo,Iowa,IA,42.492,-92.3522,67328,19013,Black Hawk County,132960,423,America/Chicago,49.0756619,50.9243381,4.2,82.2,8.8,0.2,2.1,0.2,75.7919675,15.9,18.2,5.3,31.8,18.4,24.3,7.4,18.2,82.1,8.5,0.6,4.1,1.6,3.2,81.8,13.9,4.2,0.1,50916,994,27669,680,15.7,2153.597569,32.07485741,1.4893617019999998,47.3,39.0,37.1,57.5,"Waterloo is a city in and the county seat of Black Hawk County, Iowa, United States. As of the 2010 United States Census the population decreased by 0.5% to 68,406; the 2019 Census estimates the population at 67,328, making it the eighth-largest city in the state. The city is part of the Waterloo – Cedar Falls Metropolitan Statistical Area, and is the more populous of the two cities.


== History ==
Waterloo was originally known as Prairie Rapids Crossing.",101015,5.426099787999999,44.02541767,14.82069853,6.269341291,9.177572338,73.01836955,6.727578211,71.87608481,13.48081471,3,42.66128406,50.04735657,0.07756565,4214.348696,IA
631,Lakeville,Minnesota,MN,44.6774,-93.25200000000001,67317,27037,Dakota County,414655,715,America/Chicago,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0.0,71.5155973,6.9,9.2,4.0,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1.0,5.0,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,2153.597569,32.07485741,1.4893617019999998,45.8,33.61,36.6,55.0,"Lakeville  is the largest city in Dakota County, Minnesota, United States. It is a suburb of Minneapolis-Saint Paul, approximately 20 miles (32 km) south of both downtown Minneapolis and downtown St. Paul.  Lakeville is one of the fastest-growing cities in the Twin Cities area.",293485,8.922173446,39.39334276,12.14967356,4.4222886710000004,5.344223953,59.27639607,2.94822288,57.36198554,4.930849676,1,43.02756654,47.73721051,0.02491536,3731.5724990000003,MN
632,Eagan,Minnesota,MN,44.8169,-93.1638,66372,27037,Dakota County,414655,821,America/Chicago,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0.0,71.5155973,6.9,9.2,4.0,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1.0,5.0,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,2153.597569,32.07485741,1.4893617019999998,45.8,33.61,36.6,55.0,"Eagan () is a city in Dakota County, Minnesota, United States. The city is south of Saint Paul and lies on the south bank of the Minnesota River, upstream from the confluence with the Mississippi River. Eagan and nearby suburbs form the southern portion of Minneapolis–St. Paul.",293485,8.922173446,39.39334276,12.14967356,4.4222886710000004,5.344223953,59.27639607,2.94822288,57.36198554,4.930849676,1,43.02756654,47.73721051,0.036123758,3731.5724990000003,MN
633,Burnsville,Minnesota,MN,44.7648,-93.2795,61339,27037,Dakota County,414655,953,America/Chicago,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0.0,71.5155973,6.9,9.2,4.0,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1.0,5.0,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,2153.597569,32.07485741,1.4893617019999998,45.8,33.61,36.6,55.0,"Burnsville () is a city 15 miles (24 km) south of downtown Minneapolis in Dakota County in the State of Minnesota. The city lies on the south bank of the Minnesota River, upstream from its confluence with the Mississippi River. Burnsville and nearby suburbs form the southern portion of Minneapolis–Saint Paul, the fifteenth largest metropolitan area in the United States, with about 3.6 million residents. According 
Burnsville has many attractions, including its regional mall, Burnsville Center.",293485,8.922173446,39.39334276,12.14967356,4.4222886710000004,5.344223953,59.27639607,2.94822288,57.36198554,4.930849676,1,43.02756654,47.73721051,0.056975411,3731.5724990000003,MN
